VEH_ID,DEPOT_ID,DEPOT_NM,MODEL_NUM,SPN_513,SPN_190,SPN_91,SPN_92,SPN_524,SPN_523,SPN_1821,SPN_2806,SPN_1087,SPN_1088,SPN_917,SPN_247,SPN_964,SPN_250,SPN_237,SPN_110,SPN_84,SPN_597,SPN_595,SPN_183,SPN_184,SPN_171,SPN_96
VAF5750,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,727.9720306151374,15.611405083624682,255.0,1.6179722195974677,1.6117358027024473,1.0,,2040.0,2040.0,299084.3638887839,56717.34960313711,,118905.52830010394,,73.28328451289805,11.645374657469526,,,1664.002121326656,128.0,1664.5024095247095,83.3260890106775
VAJ1480,M002,KAJANG,SCANIA K250 MRT,14.656176853055916,559.0280364109233,10.598959687906373,18.111157347204163,1.0617945383615084,1.0581534460338102,1.0,,1055.7719635890767,1050.8067620286085,219084.23283276983,4845.696785435631,,39849.39394018205,,80.27750325097529,8.421742522756826,,,1565.8090039011704,39.42064499349805,957.4826996098828,56.15812743823147
VAJ2875,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,719.4000873119816,11.886494423939357,255.0,1.2549906734928762,1.2518950668730404,1.0,,2040.0,2040.0,316753.1968996309,42505.28077152042,,210890.7128229551,,71.55371671230702,8.60455609794817,,,1800.9056633726236,128.0,1708.0053577806882,88.82327261181887
VH3745,M002,KAJANG,SCANIA K250 MRT,20.531126554498904,970.1314191660571,13.171470373079737,25.269824433065107,1.4752377468910023,1.4712874908558888,1.0,,1125.246817849305,1125.2456474030723,272141.7415954645,15418.558884418433,,127924.99590343819,,79.1984272128749,10.219275786393563,,,1646.557384784199,21.099228237015364,661.7241221653255,91.26258229700073
VH2485,M002,KAJANG,SCANIA K250 MRT,21.597236796082548,830.2076250437216,13.25631339629241,26.95645330535152,1.5250786988457503,1.5225603357817419,1.0,,1073.884575026233,1074.0130115424975,267831.55273976916,15251.387432668766,,124250.48707590066,,82.21255683805526,11.140748513466248,,,1863.2183910458202,17.41218607904862,525.6416649178034,59.73732074151801
VAG4871,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,759.9543705054189,15.328117087004964,255.0,1.641497012053074,1.6333941051352172,1.0,,2040.0,2040.0,276077.5177742328,47290.412210067865,,111077.53198116075,,70.58766332421756,11.122505823964348,,,1918.5682568621492,128.0,1734.4320875113947,79.89020561126304
VAE7164,M002,KAJANG,SCANIA K250 MRT,18.199664332426646,911.4445859135367,12.124139128421783,22.678627235372417,1.3515828462295272,1.3481104230568899,1.0,,1116.3206204062735,1116.3229353550553,213456.8163064992,12578.701527866195,,102292.28974477689,,77.93170901093814,10.319289310724,,,1676.7511835175646,26.74334162856647,711.390983274495,76.75160599571734
VH4925,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,771.8849245359394,13.494997976059677,255.0,1.6149308968946974,1.6085121147285029,1.0,,2040.0,2040.0,305574.9047551032,28929.432880356213,,119697.98600589835,,82.22280691609322,10.2979240154976,,,1764.7023246400279,128.0,1726.778638755566,84.84496617128318
VH2540,M002,KAJANG,SCANIA K250 MRT,19.866840511440106,1083.2679172274563,12.92235868102288,24.53364737550471,1.4274057873485868,1.425471063257066,1.0,,1051.1009421265142,1051.0242261103633,247544.43183630554,14695.290637617765,,118250.49465847913,,81.58756729475101,10.892748990578735,,,1492.4147123149396,23.172350269179006,657.1427826379543,69.65654441453566
VG8630,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,734.6186800321943,15.04649886588132,255.0,1.4815614253310896,1.474207946147655,,,2040.0,2040.0,252088.755867052,22328.814556962025,,108046.18303212117,,81.08418087363722,10.01090217311773,,,1884.605505963269,128.0,1715.415233774786,84.87802736518621
VG8643,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,788.642165268573,12.748760253974138,255.0,1.3752606942577745,1.3706724753209436,1.0,,2040.0,2040.0,230134.00034295776,22721.06544005191,,96389.58052555962,,80.45460443991287,9.351995180052834,,,1793.8665106363258,128.0,1715.3558418686564,86.03726189924457
VX2960,M002,KAJANG,SCANIA K250 MRT,20.10934128987836,685.6157906816617,10.782969933440441,25.458618315354602,1.3219187514344732,1.3218728482901079,1.0,,1082.4761992196466,1082.4780353454212,260409.91372504015,15559.97640119348,,122586.82113839798,,84.7090199678678,9.021390865274272,,,1889.908161579068,20.591971540050494,545.1666651365618,71.30433784714253
VAG4709,M002,KAJANG,SCANIA K250 MRT,19.433132244289297,695.1408527079238,12.774554327933302,24.011726428523012,1.408527079238121,1.4055446349894936,1.0,,1095.6773537585575,1095.5867959059174,259035.5564407239,14035.928082423914,,116199.44377414763,,83.30082017216837,10.728529790551073,,,1786.8843760591067,29.754714295397545,665.5690029146614,80.35389412322917
VK6258,M002,KAJANG,SCANIA K250 MRT,20.502531744176988,874.1109293448625,14.204253330217341,25.502064345252005,1.5119576224974682,1.5079068318142868,1.0,,1091.3453299057412,1091.3465763028746,261643.06903326322,15314.929601931917,,126977.71367920854,,81.16195372750643,11.758588455246553,,,1714.570623977565,20.96263145594765,726.8724000934798,74.98356313780478
VAJ2857,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,736.3231936564358,12.550892063709071,255.0,1.314683163579192,1.3119488686854877,1.0,,2040.0,2040.0,322364.4669334883,38992.86065349648,,126733.23291065691,,72.43875179438102,8.763893635928635,,,1767.8860516781735,128.0,1701.6947843324904,88.34951124478775
