VEH_ID,DEPOT_ID,DEPOT_NM,MODEL_NUM,SPN_513,SPN_190,SPN_91,SPN_92,SPN_524,SPN_523,SPN_1821,SPN_2806,SPN_1087,SPN_1088,SPN_917,SPN_247,SPN_964,SPN_250,SPN_237,SPN_110,SPN_84,SPN_597,SPN_595,SPN_183,SPN_184,SPN_171,SPN_96
VAK1014,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,767.0836854866643,13.047939037062696,255.0,1.3861447869760997,1.3808798060270178,1.0,,2040.0,2040.0,333218.0056286803,32302.45930031174,,131760.22559750607,,82.46033945271908,9.762313820574992,,,1783.747620367163,128.0,1691.0415656390717,84.45015587114652
VAG4711,M002,KAJANG,SCANIA K250 MRT,18.6580554848562,1176.2381012980402,9.98307457368287,23.332018325273605,1.1939424790022906,1.1916518198014763,1.0,,1167.2812420463222,1173.6116060066174,281183.69529524056,16873.61240773734,,131317.87713158564,,81.9161364214813,8.074700941715449,,,1530.8010817001782,21.817116314583863,665.3077500636294,83.87388648511072
VX2919,M002,KAJANG,SCANIA K250 MRT,18.1627410109432,895.1064095883272,11.648254299114122,22.286503387180822,1.2716519020323085,1.2663887441375716,1.0,,1093.326107347577,1093.3098488796247,299201.36109046434,16781.52726941115,,138218.68457529965,,79.51552892131319,9.49343408025013,,,1659.5224700364772,30.84794163626889,705.7046325213408,72.90750572558818
VH1568,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,841.8791593695272,12.719055420597707,255.0,1.5014970905598555,1.496469126038077,,,2040.0,2040.0,251120.8579740113,37548.55258192091,,103435.53948929439,,80.22846166883227,10.860968306875318,,,1748.1860855318907,128.0,1678.5151686345405,85.46036947065137
VAJ2869,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,846.3552063938968,14.471368239407838,255.0,1.5526542845465692,1.546342127968757,1.0,,2040.0,2040.0,286889.0467444712,34972.48332500795,,113865.36717224467,,75.18836565096953,11.217247173152899,,,1801.520285182326,128.0,1682.8189001407748,85.1458153580673
VAG8058,M002,KAJANG,SCANIA K250 MRT,20.552220888355343,912.108976924103,13.7328264639189,25.418967587034814,1.4259036948112578,1.4230358810190742,1.0,,1101.3648125917034,1101.3221288515406,211713.3670188075,12247.47329598506,,99241.75933706816,,80.78551420568228,10.692076830732294,,,1577.4077897825796,26.966113111911433,627.0387688408697,77.73636121115112
VH4652,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,777.4032212688141,17.80932620621747,255.0,1.8791672527781684,1.869320579547053,,,2040.0,2040.0,289630.8766577578,45922.803038402024,,115844.04423969616,,81.59818539879026,13.641862427908285,,,1723.087100858067,128.0,1706.3034182022789,81.29736953157969
VG8643,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,705.8224280646433,13.403035080804099,255.0,1.4097359085534096,1.4026409144659047,1.0,,2040.0,2040.0,225979.57835829718,33443.50255222704,,93454.12899093417,,80.55065037445802,9.919491525423728,,,1816.660317303902,128.0,1705.8443042964132,86.84647221127315
VH4604,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,744.3352248717175,16.89332930878358,255.0,1.6840929670993057,1.6819800784787202,1.0,,2040.0,2040.0,251817.43592333235,26309.24103229701,,102621.33386658618,,81.04310292785995,12.430787805614248,,,1807.5736070027167,128.0,1693.9184424992454,82.95200724418956
VH4107,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,765.1557495702524,15.190898398624809,255.0,1.7544558038541573,1.7459513254320094,1.0,,2040.0,2040.0,298948.01305211254,45986.2567538225,,121410.99590608885,,76.88423957296662,11.558083778159777,,,1617.2232877951687,128.0,1663.6736632588438,82.68831991314575
VH4925,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,752.4846378423467,15.5227304323648,255.0,1.7323787015153622,1.7263543259650587,1.0,,2040.0,2040.0,299816.5833694796,45794.289499050006,,116314.73010797535,,82.20163121553362,12.004634135038694,,,1848.8323879697855,128.0,1728.3612308262664,82.7290421242875
VX3739,M002,KAJANG,SCANIA K250 MRT,22.014023096865426,746.0906198444496,13.904312986094745,27.369903370256893,1.509073768559981,1.5080131982088145,1.0,,1016.0942729201037,1020.3582370963941,253457.59861536647,15778.780626914919,,125047.47678529343,,81.71612066933773,11.066815932123497,,,1872.6323356115956,21.402592505302852,499.14462644355405,84.54171576714589
VAC5773,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,696.7901440485216,13.30538286580743,255.0,1.4700530705079606,1.4642911296436694,1.0,,2040.0,2040.0,250825.39431235785,45591.04277482942,,98333.42949203942,,79.4964366944655,10.359969673995451,,,1522.5084609552694,128.0,1627.1813495072024,87.20636846095528
VAC5791,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,731.5607841200869,16.284169464744224,255.0,1.6705510566857595,1.6628481137665416,1.0,,2040.0,2040.0,269162.3477735532,14306.441882283232,,108007.32594311672,,82.26357890578709,12.034021331226546,,,1810.9953091052735,128.0,1718.4626703535453,80.11534663243137
VH4992,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,794.3006781920107,17.409972950723276,255.0,1.8473479948253557,1.839429221059234,,,2040.0,2040.0,299812.95844368654,25483.880677407975,,124612.7274491356,,72.94507820769141,13.498255517660434,,,1563.9088556979889,128.0,1651.1270139950607,79.46073934689717
VH4059,M002,KAJANG,SCANIA K250 MRT,16.961564215883218,641.7914825231016,10.079817865273872,21.143565019418777,1.13338690237043,1.1288335342172224,1.0,,1068.997991161109,1069.0494174367216,268256.3370680418,15787.127055987141,,127655.63231552162,,77.78719700013393,8.000133922592742,,,1906.5241194589528,26.642533815454666,671.7730645593357,78.27712295740692
VAH9044,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,856.0266692813021,14.600647122266889,255.0,1.614324933817041,1.6056476125110304,,,2040.0,2040.0,288156.4007417394,25948.698622413962,,117386.22156583979,,76.07608589077361,11.16256495734876,,,1666.3409059711735,128.0,1666.6346700656927,85.87587018335131
VAK985,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,736.9565771893599,14.88752581076157,255.0,1.6187902344224463,1.6108951779424268,1.0,,2040.0,2040.0,271187.9599198348,40571.720108101545,,111511.6693489615,,76.5225920077736,11.809364751609376,,,1733.8791752702539,128.0,1704.0723915948015,85.0153042633305
VH2534,M002,KAJANG,SCANIA K250 MRT,19.002743484224965,849.3893787967862,12.489711934156379,23.7599451303155,1.3838918283362729,1.3805604546345287,1.0,,1097.1914560062708,1097.1977268273565,188980.66147266314,11077.577738585147,,89140.21012149716,,78.47805212620027,10.708994708994709,,,1703.888016852832,25.25776993925142,647.7340388007054,75.37468155986674
VAJ7134,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,880.5581201479706,14.767623612775491,255.0,1.6854582399833273,1.6773302766633669,1.0,,2040.0,2040.0,256354.49173083936,14480.977387589226,,104219.42283645079,,76.08117542854166,11.52378471317668,,,1776.993190225603,128.0,1708.6223623195956,86.16943677382379
VAK950,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,958.0039068858864,13.24038200662,255.0,1.436865809322264,1.4286722014216724,1.0,,2040.0,2040.0,266913.85618264694,61257.36262955126,,109543.14469043356,,74.52249172499864,9.869010798198492,,,1657.499441098269,128.0,1695.2798849639155,87.58890878506702
VH2057,M002,KAJANG,SCANIA K250 MRT,17.919402731823194,694.74064647493,12.092220242640197,22.104776448629845,1.3411385424620343,1.3391872401798592,1.0,,1098.6924577924833,1098.6496988207348,228189.32637312292,13618.239747179096,,110320.39365402563,,81.34673793161959,10.111139390854332,,,1738.7062781029947,26.0716212776788,672.4814456604734,86.16204292865021
VAH9053,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,711.4370091109016,11.139087114581931,255.0,1.250033660966743,1.2447376688658498,1.0,,2040.0,2040.0,278770.2842866119,25036.3203761052,,111710.63215295543,,73.87307571473453,8.167003276334096,,,1949.0398500964948,128.0,1725.1809613572102,90.2383196445402
VH4557,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,817.250581330971,16.840438489646772,255.0,1.7506920606798804,1.7444358321337614,1.0,,2040.0,2040.0,265292.49024526635,25660.109893699482,,102493.21285018271,,80.70568043406045,12.78407706787731,,,1800.4306998117595,128.0,1738.041966559628,83.52729487321449
VAC5764,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,747.9972083748754,16.426370887337985,255.0,1.7207377866400797,1.711615154536391,1.0,,2040.0,2040.0,306599.1731036889,15298.772826520437,,115069.0308325025,,76.7518444666002,12.442572283150549,,,1695.105967098704,128.0,1693.5993020937187,82.52123629112663
VAF5430,M002,KAJANG,SCANIA K250 MRT,19.314601938058143,1134.3454778643359,13.350275508265248,23.85170055101653,1.3864240927227818,1.3813414402432074,1.0,,1106.8413452403572,1106.7763632908986,253075.360300209,14276.916416492493,,123273.49401482045,,82.61522017956392,10.51258787763633,,,1483.6880486414593,29.73317499524986,613.9139369181075,73.69670340110203
VAK967,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,797.7860465116279,15.44998029168309,255.0,1.6032321639731968,1.5995270003941664,1.0,,2040.0,2040.0,295183.2169877809,31409.28637761135,,112124.92093023256,,82.84603862830114,11.776350019708318,,,1842.5946078044935,128.0,1720.8562081198265,85.56011036657469
VH2549,M002,KAJANG,SCANIA K250 MRT,17.909788671135445,752.8970987054188,12.648672158829248,22.06667348922888,1.3575193163792663,1.3518395333367446,1.0,,1043.1624194043598,1043.2438849657149,247557.13606897966,14653.004170504555,,113852.86202220744,,79.68621430764507,10.499513892442307,,,1711.7611932661312,30.555431612342016,708.3491966021902,69.01499334766145
VAJ6234,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,760.9464355660008,17.233315379718945,255.0,1.7902854624687852,1.7847524849434462,1.0,,2040.0,2040.0,289562.6584213876,35812.10883317828,,112328.54321108555,,76.15933016696862,12.886750881316098,,,1704.7623757528277,128.0,1687.5221563923028,80.90407873475984
VAF5441,M002,KAJANG,SCANIA K250 MRT,18.53699329112728,929.2759614476047,14.008929415099688,22.822923556647453,1.4710607134420033,1.4660051972596266,1.0,,1132.8680368532955,1132.8676588707772,257296.76673423106,14488.17482044982,,119276.67951807228,,81.22154500354358,11.751807228915663,,,1575.253753838885,31.979503897944717,754.2581317331317,81.45019845019846
VX3578,M002,KAJANG,SCANIA K250 MRT,18.20336577453366,764.6571370640713,12.20579886455799,22.55846174641795,1.3582049202487159,1.3549608002162747,1.0,,1110.4828331981616,1110.3757772370911,198570.0842038389,11886.218552311435,,93933.72326980265,,82.27899432278994,10.327115436604487,,,1718.5825898891592,28.16720735333874,638.5141795079752,68.25851581508516
VH3697,M002,KAJANG,SCANIA K250 MRT,19.383915846623687,732.0353579911774,13.948557855446216,24.005700712589075,1.446420088225314,1.4422124194095691,1.0,,1119.3463182897863,1119.3479470648117,241530.88907770615,13650.75148965049,,114866.72219205972,,80.60488632507635,11.370682049541907,,,1877.0696504920259,22.961465897522906,709.391299626739,81.68286392941975
VAK1034,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,724.1993314906473,14.255383428681622,255.0,1.4914186539821301,1.4847978402005528,1.0,,2040.0,2040.0,317172.89897988044,16641.45269653532,,128188.18252233721,,69.59908722761458,10.289001735553127,,,1944.8835315292151,128.0,1762.4024554862763,83.257568940027
VAK962,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,796.7584274362191,14.443831033040569,255.0,1.4724801338352154,1.4659974905897115,,,2040.0,2040.0,282789.65938101214,24694.729933082395,,113935.98709744877,,72.86256796319532,10.454537850271853,,,1789.2825595984943,128.0,1708.4963613550815,84.99213718109577
VAJ2875,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,725.364819685285,14.695983595595774,255.0,1.5317612445950162,1.5255204386395043,1.0,,2040.0,2040.0,308220.17702670174,35489.48786609014,,122169.1657379753,,72.55226674987742,11.210315160700754,,,1863.3711318147373,128.0,1720.9662104934694,86.01898988097892
VX2864,M002,KAJANG,SCANIA K250 MRT,18.16778740986794,900.4308514947744,11.865996921331929,22.749493640119905,1.2974965567528154,1.2957141699748846,1.0,,1113.6890545248318,1113.6177590537147,187518.34855204716,10771.887782548814,,86605.92627400145,,78.20108563558293,9.674876448189258,,,1498.4374382240946,26.80718625941829,755.9656706775418,85.59331341355083
VG6491,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,763.033320585142,14.688163304331198,255.0,1.6300793574911558,1.623147528444402,,,2040.0,2040.0,280830.6842915193,36401.734692609236,,115433.21342862607,,79.04049144277656,11.169949325939383,,,1819.5461946648818,128.0,1731.5211779328808,81.98623195334162
VAG4913,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,710.639832453523,17.46058067477622,255.0,1.9040050493458802,1.8955129676382831,1.0,,2040.0,2040.0,327904.1228121414,41174.36488983245,,131307.5271402341,,69.12818453064035,13.501950883635528,,,1701.6492081707597,128.0,1726.5494606380537,81.34645398209777
VAG4890,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,751.0708747975006,16.190118028234206,255.0,1.744387873177505,1.735535755612127,1.0,,2040.0,2040.0,241556.30449490857,36945.82380814626,,93962.98932538764,,82.64672529507058,12.991090025457071,,,1721.8087884748902,128.0,1678.57324693358,82.1164082388336
VH4683,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,749.4665340343896,13.021458007673724,255.0,1.3445597082089906,1.338449149732367,1.0,,2040.0,2040.0,248895.42049784472,33975.855497134195,,100457.222088011,,80.35133342807067,9.53228174885131,,,1645.4930368054568,128.0,1693.3159490313108,87.01965799819999
VAF7134,M002,KAJANG,SCANIA K250 MRT,18.44030926484078,902.7911151880487,12.55021185515223,22.718385532695585,1.3555235224741187,1.35486830035382,1.0,,1064.1831127418861,1064.2889966365265,221553.36491591317,13370.519355261435,,106022.81581706199,,81.05302931026951,10.47896736993841,,,1519.1002358799635,30.86633031931158,794.1389813480102,78.74249770672257
VAJ2852,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,747.8426698450536,15.683551847437425,255.0,1.737663885578069,1.733134684147795,1.0,,2040.0,2040.0,276636.7929392134,66271.23103694874,,369194.7719308701,,73.69261025029797,12.546126340882003,,,1751.8850178784269,128.0,1700.7415971394516,85.0507747318236
VH4961,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,745.4233558876502,17.18823930292557,255.0,1.8051404371318698,1.8002239205568806,1.0,,2040.0,2040.0,301613.139482062,58087.85106849048,,123357.70201528502,,83.57099742004576,12.925473397264275,,,1721.1154943289687,128.0,1702.175972350679,82.16229372535656
VAH9042,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,984.565573351072,16.288338535537022,255.0,1.7961418410684133,1.7890804891777108,,,2040.0,2040.0,291652.1997717853,59242.50566443228,,116115.74494703986,,70.31320677480427,12.558767845264288,,,1592.5293813641713,128.0,1683.3563424243976,83.80361254669191
VAG4703,M002,KAJANG,SCANIA K250 MRT,18.134378091320873,1080.5370958504711,12.256364866975582,22.485604206799604,1.4119331493726246,1.4113083771541626,1.0,,1062.9303899619931,1062.6954756078512,240178.54623210285,14574.540667464988,,114010.21331875456,,81.53040716442779,10.648461498412038,,,1348.7883427916904,29.488853022335608,678.7400895506846,76.74623835060135
VH1562,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,779.7733497400071,14.871154685825427,255.0,1.6823323939189458,1.676497439765014,1.0,,2040.0,2040.0,335042.3990108363,19144.283443813758,,132869.62957964514,,73.20700194498471,11.735402691223753,,,1480.9087722780139,128.0,1616.6828484102728,81.54923986821736
VK6460,M002,KAJANG,SCANIA K250 MRT,19.3705183644425,939.6341890634408,12.452186764464393,24.131205867863596,1.352071815643987,1.3505391647052385,1.0,,1112.8468991187258,1112.8420822157755,252415.2707559253,15434.785549291148,,125936.81898297663,,82.12381630083749,10.315123980513437,,,1560.9561278668782,25.176473808090208,741.7647326071487,89.11385406973562
VH4270,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,759.0764313246216,14.619582589075867,255.0,1.5863025289085269,1.5818839898467614,1.0,,2040.0,2040.0,308522.25817100686,26677.23070884648,,121922.11523455862,,82.42737613988906,11.196342953840368,,,1841.7292469681302,128.0,1699.4708094387515,83.06731221208987
VAF7167,M002,KAJANG,SCANIA K250 MRT,19.712561755892118,1096.5542236980643,12.420911962420021,24.543532841985908,1.3029885802219163,1.3005588402040982,1.0,,1055.996760346643,1056.1406009556977,220321.35600712724,12752.835271725924,,105440.97473070382,,86.72025593261522,9.698955211792338,,,1288.9098647444723,27.294030938689563,826.971499149591,83.2283955616749
VAE7463,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,831.7117094656362,14.348541510845175,255.0,1.568187484417851,1.5614559960109697,1.0,,2040.0,2040.0,350934.3313271836,658766.9958530708,,6546433.1909748195,,77.18075292944403,11.390426327599103,,,1589.6501038809938,128.0,1618.2291199202193,86.85797390509433
VH4318,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,712.2760191047429,12.536987670776409,255.0,1.39403532155948,1.3847606353437742,1.0,,2040.0,2040.0,285372.28973675444,51029.43476063535,,115041.27804620682,,72.70493168943685,9.16811062979007,,,1574.6240142174831,128.0,1684.919804509608,88.21926024658447
VH4069,M002,KAJANG,SCANIA K250 MRT,20.16131830008673,936.6103332920333,13.837938297608723,25.009788130343203,1.4452979804237394,1.4419526700532772,1.0,,1098.275802254987,1098.8269111634247,223914.20463139634,13641.159620864824,,109811.69848841532,,79.75232313220171,11.030975096022798,,,1615.398091934085,27.633118572667573,651.1241729649362,67.10073101226614
VAJ2857,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,689.9967276866167,11.62501185620791,255.0,1.2629232666224035,1.258417907616428,1.0,,2040.0,2040.0,312653.8782666224,16282.176339751495,,122694.00377027411,,72.60291188466282,8.700322488855164,,,1926.0054443706724,128.0,1736.6467798539315,91.11581143886939
VAF5464,M002,KAJANG,SCANIA K250 MRT,17.59761388286334,917.877136659436,12.383470715835141,21.97869848156182,1.360824295010846,1.356182212581345,1.0,,1097.3632971800434,1097.2713232104122,266564.7661067245,14881.55065075922,,119680.0221484663,,79.95197396963124,10.38416485900217,,,1646.2189934924077,29.551097613882867,629.7771279826464,74.82668112798265
VK2767,M002,KAJANG,SCANIA K250 MRT,20.32370421561852,910.0363510711818,14.074084312370422,25.239875604699378,1.4370421561852107,1.433241188666206,1.0,,1104.917208016586,1104.9232895646164,293485.4478569454,17481.362646855563,,145146.56299239807,,81.79177608845887,11.223565998617829,,,1622.293372494817,30.279295093296476,636.4216309606081,82.13842432619212
VAJ6314,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,808.9504114451676,15.510568493519067,255.0,1.6765449362663367,1.6717581885655892,1.0,,2040.0,2040.0,303917.17286613246,62679.49920937987,,118107.57892755338,,73.44801807131716,11.613994514064434,,,1821.6362233098475,128.0,1735.8333243693862,82.26493841768408
VH2675,M002,KAJANG,SCANIA K250 MRT,20.698092761161682,821.2367793671435,13.770372778500217,25.62082791504118,1.4461421759861293,1.4424577373211964,1.0,,1074.794104898136,1075.111833550065,279787.8022155396,16071.107482661464,,133617.6487592111,,80.48206545296922,11.103760294755093,,,1823.6506664499352,25.847431729518856,706.2789120069353,79.76820546163849
VAF5765,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,760.9889007886281,14.326209716678026,255.0,1.5462467140492648,1.543228507448155,1.0,,2040.0,2040.0,287861.6923269399,67935.0712491481,,116880.921697011,,75.14857365397722,10.772222763119462,,,1705.4906727679875,128.0,1685.388180313504,84.28108265991627
VG8917,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,962.4977570093458,15.779672897196262,255.0,1.6730841121495328,1.6647196261682242,1.0,,2040.0,2040.0,292766.30348785047,21838.90457943925,,11991.774626168224,,79.3651401869159,11.578598130841122,,,1757.9039579439254,128.0,1699.576074766355,81.85261682242991
VG8742,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,732.7125677673731,16.059142434696895,255.0,1.8079842286840808,1.8024642681123706,1.0,,2040.0,2040.0,331240.7096076885,17637.01118777723,,132120.59911286348,,80.14056185312963,12.98896007885658,,,1387.307195662888,128.0,1573.8473139477576,78.36983735830458
VG6524,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,1003.7423928728276,15.165756948365644,255.0,1.6624004015308362,1.657632222849614,1.0,,2040.0,2040.0,287854.15551763086,13759.574978039904,,1813.5425084703224,,77.45093487263145,12.008030616726268,,,1664.787433339607,128.0,1662.8165390889696,81.75065880286108
VH4189,M002,KAJANG,SCANIA K250 MRT,18.43752898140038,886.0912978515122,13.336441856870524,22.805296511927455,1.3637487763408729,1.3611211293729713,1.0,,1049.1887268792827,1047.1096913802876,217791.00476067804,12413.903699314751,,102433.57983409759,,81.18743881704364,10.681178834561287,,,1474.7184605080117,34.64284610232367,606.5069812973363,84.68751610077798
VH1570,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,741.7308393437426,12.64738051834826,255.0,1.418641515415709,1.414282317508124,,,2040.0,2040.0,281731.10118094634,32310.06519774907,,111121.92613141,,78.53713244035825,9.412617896488864,,,1959.4378299120235,128.0,1710.776333518269,83.60624554172941
VH2490,M002,KAJANG,SCANIA K250 MRT,19.201754892339665,723.6012238065,13.063037580095827,23.834670669052706,1.492639842983317,1.4928707498701148,1.0,,1115.2627143104544,1115.261790682907,264054.1135115165,15386.716723431276,,123706.3400103908,,80.08941869191248,11.177394215782487,,,1875.0542515730533,25.972874213473414,630.0623159960746,84.25590255729377
VH2540,M002,KAJANG,SCANIA K250 MRT,19.956930259702364,706.4021009629414,12.873592063028887,24.643478260869564,1.4640210096294135,1.4613364458710243,1.0,,1054.0129559381382,1053.7986577181207,240414.71060227606,14175.997175372046,,114319.01254741757,,81.44277793988911,10.928859060402685,,,1804.80370002918,27.746874817624747,592.3870674058944,79.63326524657134
VG8755,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,660.3876142677899,13.282219035669474,255.0,1.375694568919161,1.3686144470335186,1.0,,2040.0,2040.0,295795.50812600827,21223.36060225847,,12879.409481986018,,78.59204158451335,9.649847642946765,,,1710.4744219394158,128.0,1719.3326761068292,78.0638107187668
VX2897,M002,KAJANG,SCANIA K250 MRT,20.03264633140973,830.4786479802143,14.811816433086012,24.480791426215994,1.4750755702115965,1.4717230008244022,1.0,,1130.0490271518083,1130.0340771682972,175465.31430581512,10903.221288407629,,89058.59450917885,,82.35214906012972,11.492085302847093,,,1694.861514785094,26.739326151478508,647.3802561424724,81.61017973946024
VH4044,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,785.5294392960778,14.398951605354302,255.0,1.615510624356454,1.6087709444912477,,,2040.0,2040.0,228503.66860198448,32681.999433679677,,91467.43421791632,,80.3251427501638,11.242441261817842,,,760.0887672002247,128.0,1626.5886923148928,85.43218197135636
VH4985,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,742.7034169653524,14.295770609318996,255.0,1.671589008363202,1.6653763440860214,1.0,,2040.0,2040.0,248611.72012998807,34545.89210991636,,99851.27077658304,,77.41448028673835,10.734480286738352,,,1706.8699307048983,128.0,1678.2435842293908,85.38016726403823
VH4964,M001,SUNGAI BULOH,VOLVO B7R MRT,130.0,850.0406988837274,16.540525549469596,255.0,1.787561533661513,1.780212161131526,1.0,,2040.0,2040.0,279912.5134798586,45480.83845247175,,112923.91725022534,,83.44796505581363,13.047632254038689,,,1886.063121403314,128.0,1714.765790750884,79.46363447271719
